Curs,Estudi,Codi àrea territorial,Àrea territorial,Codi comarca,Comarca,Codi municipi,Municipi,Codi districte,Districte,Naturalesa,Titularitat,Nivell,Sexe,Concert,Resultat de l'avaluació,Alumnes avaluats
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,2,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,4,DONA,SI,NO PROMOCIONEN,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,4,HOME,SI,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,FUNDACIONS,4,NINF,SI,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,33
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,120
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,51
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,114
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,38
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,134
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,NO PROMOCIONEN,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,46
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,111
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,124
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,51
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,106
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,NO PROMOCIONEN,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,136
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,NO PROMOCIONEN,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,123
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,NINF,SI,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,NINF,SI,PROMOCIONEN SENSE PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,40
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,34
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,35
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,24
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,4,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,31
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,4,HOME,SI,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,25
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PRIVAT,SOCIETATS MERCANTILS,4,NINF,SI,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,152
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,422
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,205
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,372
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,NO PROMOCIONEN,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,184
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,379
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,40
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,292
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,326
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,218
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,351
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,53
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,325
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,323
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,89
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,154
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,394
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,155
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,169
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25120,LLEIDA,2512000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,338
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,28
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,30
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25204,SERÒS,2520400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25228,TORREFARRERA,2522800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25228,TORREFARRERA,2522800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25228,TORREFARRERA,2522800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,47
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0125,LLEIDA,33,SEGRIÀ,25228,TORREFARRERA,2522800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,6
