"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","4393583692","81,45","92","65,63","86,55","88","84,38","80,8","86,67","92","60","","","","","75","100","88,89","44,44","75","","","","","76,3","83,33","55,56","90","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2672030392","65,6","76","50","70,5","80","56,25","83,6","86,67","84","80","","","","","30,28","22.22","33,33","44,44","12,5","","","","","73,7","83,33","77,78","60","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15001054595","63,2","72","50","53,55","58","46,88","100","100","100","100","","","","","95","100","100","100","75","","","","","71,48","66,67","77,78","70","","H","12","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393842446","74,25","80","65,63","88,8","98","75","100","100","100","100","","","","","86,39","77.78","100","77,78","87,5","","","","","84,44","83,33","100","70","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393369056","87,7","92","81,25","81,5","90","68,75","97","100","100","90","","","","","97,78","88.89","100","100","100","","","","","86,11","83,33","100","75","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393808671","79","90","62,5","85,1","96","68,75","100","100","100","100","","","","","76,11","88.89","55,56","88,89","75","","","","","73,7","83,33","77,78","60","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2631682653","62","70","50","67","70","62,5","65","80","80","30","","","","","71,39","77.78","66,67","77,78","62,5","","","","","67,41","66,67","55,56","80","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13646609616","54,25","80","15,63","72","70","75","96,8","100","92","100","","","","","97,78","88.89","100","100","100","","","","","63,7","33,33","77,78","80","","H","8","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393054084","77,7","92","56,25","91,45","92","90,63","95,4","100","96","90","","","","","97,5","100","100","100","87,5","","","","","73,7","83,33","77,78","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393662463","51","60","37,5","65,65","74","53,13","43,2","66,67","28","40","","","","","53,06","11.11","66,67","77,78","37,5","","","","","47,22","50","66,67","25","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","17716567106","61,85","76","40,63","66,95","72","59,38","26","33,33","40","0","","","","","50,83","66.67","33,33","66,67","37,5","","","","","23,52","33,33","22,22","15","","D","4","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12584989804","68,2","72","62,5","85,45","82","90,63","76,2","93,33","68","70","","","","","50","33.33","66,67","44,44","50","","","","","77,04","83,33","77,78","70","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13071659317","80,2","92","62,5","81,4","94","62,5","74,2","100","88","30","","","","","93,33","100","77,78","100","100","","","","","87,78","83,33","100","80","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4392998766","77,7","92","56,25","79,15","84","71,88","89,2","100","88","80","","","","","85,28","88.89","100","66,67","87,5","","","","","80,74","83,33","88,89","70","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16722552633","71,75","80","59,38","79,05","88","65,63","97","100","100","90","","","","","68,33","66.67","66,67","66,67","75","","","","","65,56","50","66,67","80","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4395056310","66,65","84","40,63","73,15","74","71,88","34,2","40","48","10","","","","","36,94","55.56","11,11","66,67","12,5","","","","","60,93","83,33","44,44","55","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4396035864","91,45","92","90,63","93,85","96","90,63","100","100","100","100","","","","","96,67","100","100","88,89","100","","","","","87,41","83,33","88,89","90","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12585326317","85,2","92","75","87,6","96","75","95,4","100","96","90","","","","","91,94","88.89","100","88,89","87,5","","","","","85,74","83,33","88,89","85","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2671232705","80,1","96","56,25","75,4","84","62,5","79,6","93,33","84","60","","","","","58,89","44.44","55,56","77,78","50","","","","","64,07","66,67","55,56","70","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393437494","74,15","84","59,38","92,65","94","90,63","97","100","100","90","","","","","77,78","88.89","77,78","55,56","100","","","","","91,11","83,33","100","90","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394663580","82,6","96","62,5","79,05","88","65,63","59,6","93,33","64","20","","","","","77,5","66.67","77,78","77,78","87,5","","","","","81,11","83,33","100","60","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6416260749","80,3","88","68,75","86,3","98","68,75","77,8","86,67","92","50","","","","","97,78","88.89","100","100","100","","","","","87,41","83,33","88,89","90","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4395900887","60,65","74","40,63","70,6","76","62,5","79,4","93,33","76","70","","","","","73,89","44.44","77,78","88,89","75","","","","","58,7","66,67","44,44","65","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393898663","85,3","88","81,25","90,35","86","96,88","93,4","93,33","96","90","","","","","56,94","88.89","44,44","44,44","62,5","","","","","70,37","83,33","77,78","50","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393302507","86,55","88","84,38","80,4","84","75","","","","","","","","","73,61","88.89","55,56","88,89","62,5","","","","","","","","","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393819004","45,9","64","18,75","64,45","72","53,13","53","86,67","60","10","","","","","69,17","33.33","88,89","77,78","62,5","","","","","52,22","50","66,67","40","","H","8","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4395113527","87,6","96","75","85,15","94","71,88","92","100","80","100","","","","","35,83","66.67","33,33","33,33","12,5","","","","","74,63","83,33","55,56","85","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393707459","75,3","88","56,25","86,35","96","71,88","93,8","100","92","90","","","","","74,44","88.89","100","55,56","50","","","","","91,11","83,33","100","90","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3184618549","61,75","80","34,38","74,2","82","62,5","72","80","60","80","","","","","45,83","66.67","55,56","11,11","62,5","","","","","44,63","66,67","22,22","45","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394505149","63,2","72","50","73","80","62,5","82","86,67","80","80","","","","","65","100","55,56","44,44","75","","","","","75","83,33","66,67","75","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394640138","79,15","84","71,88","85,2","92","75","85","86,67","80","90","","","","","65","66.67","55,56","100","25","","","","","79,07","83,33","88,89","65","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1882649083","76,45","92","53,13","74,1","86","56,25","69,4","80","76","50","","","","","69,72","77.78","33,33","88,89","87,5","","","","","57,59","50","77,78","45","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4392975324","53,1","76","18,75","69,4","74","62,5","75","73,33","80","70","","","","","89,72","77.78","88,89","100","87,5","","","","","72,78","83,33","100","35","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4396282394","82,75","90","71,88","67","70","62,5","83,6","86,67","84","80","","","","","38,89","44.44","44,44","55,56","0","","","","","74,81","66,67","77,78","80","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13334111424","66,35","96","21,88","86,45","92","78,13","91","100","100","70","","","","","45,56","44.44","33,33","55,56","50","","","","","68,15","66,67","77,78","60","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394618584","81,35","96","59,38","96,3","98","93,75","98,4","100","96","100","","","","","73,06","77.78","77,78","55,56","87,5","","","","","75,37","83,33","77,78","65","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","20718719275","","","","65,9","64","68,75","76,6","100","64","70","","","","","67,78","88.89","77,78","55,56","50","","","","","70","83,33","66,67","60","","H","12","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4395338505","93,85","96","90,63","95,05","98","90,63","88,8","93,33","92","80","","","","","64,17","66.67","44,44","66,67","87,5","","","","","78,52","66,67","88,89","80","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","31445427","71,75","80","59,38","74,25","80","65,63","69,6","80","84","40","","","","","45,56","44.44","22,22","66,67","50","","","","","54,07","33,33","88,89","40","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4287036091","74,05","88","53,13","91,35","96","84,38","95,4","100","96","90","","","","","35,56","44.44","44,44","44,44","0","","","","","50,37","66,67","44,44","40","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394966318","80,2","92","62,5","77,8","88","62,5","95,4","100","96","90","","","","","66,39","77.78","33,33","77,78","87,5","","","","","78,52","66,67","88,89","80","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13340546600","","","","","","","83,4","100","96","50","","","","","","","","","","","","","","71,67","83,33","66,67","65","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4393257511","73","80","62,5","74,05","88","53,13","71,4","86,67","76","50","","","","","63,33","33.33","66,67","88,89","50","","","","","74,07","83,33","88,89","50","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4394820110","84,15","84","84,38","63,85","96","15,63","94","100","100","80","","","","","50,83","66.67","44,44","55,56","37,5","","","","","80,56","66,67","100","75","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","14577026368","95,1","96","93,75","86,35","96","71,88","95,4","100","96","90","","","","","87,5","100","88,89","77,78","87,5","","","","","87,41","83,33","88,89","90","","D","12","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","160467759","69,45","72","65,63","71,95","72","71,88","40","53,33","60","0","","","","","53,06","44.44","55,56","66,67","37,5","","","","","40,37","66,67","44,44","10","","H","1","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583358759","85,25","90","78,13","84,15","84","84,38","96,8","100","92","100","","","","","61,39","77.78","77,78","33,33","62,5","","","","","57,59","83,33","44,44","45","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583313763","80,3","88","68,75","75,3","88","56,25","95,4","100","96","90","","","","","38,61","55.56","22,22","44,44","37,5","","","","","59,81","50","44,44","85","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583144122","82,7","92","68,75","85,2","92","75","95,4","100","96","90","","","","","67,5","66.67","88,89","66,67","37,5","","","","","70","83,33","66,67","60","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583302542","83,95","92","71,88","88,9","94","81,25","97","100","100","90","","","","","60,56","77.78","33,33","66,67","75","","","","","65,74","66,67","55,56","75","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583155343","79,1","86","68,75","83,85","96","65,63","98,4","100","96","100","","","","","48,89","44.44","66,67","33,33","50","","","","","68,33","83,33","66,67","55","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583178785","85,1","96","68,75","82,7","92","68,75","97","100","100","90","","","","","59,17","33.33","66,67","66,67","62,5","","","","","81,11","83,33","100","60","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583234104","92,6","96","87,5","87,65","94","78,13","95","93,33","100","90","","","","","76,39","77.78","66,67","77,78","87,5","","","","","84,44","83,33","100","70","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13041637764","68,4","64","75","68,1","76","56,25","80,8","66,67","92","80","","","","","61,39","77.78","33,33","77,78","62,5","","","","","66,11","66,67","66,67","65","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583403755","65,65","74","53,13","71,7","82","56,25","87,8","100","92","70","","","","","50","33.33","55,56","55,56","50","","","","","71,48","66,67","77,78","70","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583167564","77,85","86","65,63","77,8","88","62,5","82,8","73,33","92","80","","","","","47,22","44.44","55,56","55,56","25","","","","","31,11","50","33,33","10","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583223772","80,15","94","59,38","86,55","88","84,38","78,6","80","84","70","","","","","57,78","88.89","55,56","44,44","50","","","","","67,41","66,67","55,56","80","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6558195539","76,55","88","59,38","93,85","96","90,63","98,4","100","96","100","","","","","72,78","88.89","66,67","66,67","75","","","","","77,04","83,33","77,78","70","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6356597271","91,35","96","84,38","86,5","90","81,25","80","80","80","80","","","","","75,28","22.22","100","77,78","87,5","","","","","78,52","66,67","88,89","80","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583212560","82,95","82","84,38","83,95","92","71,88","95,4","100","96","90","","","","","90,28","88.89","100","100","62,5","","","","","80,74","83,33","88,89","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583369091","58,2","72","37,5","62","70","50","54,6","46,67","64","50","","","","","45,83","33.33","44,44","77,78","12,5","","","","","35,74","25","22,22","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583324095","74,15","84","59,38","87,7","92","81,25","88,2","86,67","88","90","","","","","67,5","33.33","77,78","66,67","87,5","","","","","69,07","83,33","88,89","35","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583347538","80,3","88","68,75","77,8","88","62,5","96","86,67","100","100","","","","","71,67","66.67","77,78","100","25","","","","","72,04","83,33","77,78","55","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583335317","75,55","78","71,88","82,95","82","84,38","93,4","93,33","96","90","","","","","57,78","55.56","55,56","66,67","50","","","","","64,07","66,67","55,56","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12583268767","83,95","92","71,88","77,75","90","59,38","96,8","100","92","100","","","","","77,22","77.78","77,78","77,78","75","","","","","87,41","83,33","88,89","90","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799207064","81,45","92","65,63","70,6","76","62,5","79,8","73,33","92","70","","","","","54,72","44.44","66,67","77,78","12,5","","","","","60,74","66,67","55,56","60","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3798600569","85,55","78","96,88","89,05","88","90,63","81","93,33","80","70","","","","","71,67","66.67","77,78","66,67","75","","","","","71,3","83,33","55,56","75","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805259721","57,85","86","15,63","59,6","66","50","74,2","80","88","50","","","","","80","33.33","88,89","88,89","100","","","","","52,22","50","66,67","40","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796429590","68,45","62","78,13","74,15","84","59,38","69,6","66,67","64","80","","","","","72,22","44.44","77,78","100","50","","","","","43,15","16,67","77,78","35","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3794876322","74,35","76","71,88","70,6","76","62,5","64,4","80","56","60","","","","","43,89","44.44","33,33","66,67","25","","","","","51,85","50","55,56","50","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802537578","89,1","86","93,75","91,4","94","87,5","93,8","100","92","90","","","","","65","100","44,44","55,56","75","","","","","72,78","66,67","66,67","85","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803515246","72,9","84","56,25","69,3","78","56,25","","","","","","","","","80,28","88.89","100","66,67","62,5","","","","","","","","","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801839213","87,8","88","87,5","85,15","94","71,88","95,4","100","96","90","","","","","58,89","44.44","77,78","55,56","50","","","","","71,67","83,33","66,67","65","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803245276","91,45","92","90,63","96,25","100","90,63","98,4","100","96","100","","","","","90,83","100","77,78","100","87,5","","","","","87,41","83,33","88,89","90","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799162066","85,4","84","87,5","87,85","86","90,63","83,4","100","96","50","","","","","83,61","88.89","100","77,78","62,5","","","","","84,44","83,33","100","70","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3794933540","82,8","88","75","71,7","82","56,25","95,4","100","96","90","","","","","67,5","66.67","77,78","77,78","37,5","","","","","66,67","83,33","66,67","50","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795731229","91,55","88","96,88","88,85","96","78,13","100","100","100","100","","","","","67,78","55.56","88,89","66,67","50","","","","","71,11","66,67","66,67","80","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3798678341","83,1","76","93,75","82,7","92","68,75","77,8","73,33","72","90","","","","","59,72","77.78","44,44","77,78","37,5","","","","","80,37","83,33","77,78","80","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805596243","89,05","88","90,63","79,1","86","68,75","88,8","93,33","92","80","","","","","69,17","66.67","77,78","66,67","62,5","","","","","80,37","83,33","77,78","80","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","677497201","87,65","94","78,13","78,95","92","59,38","34","60","40","0","","","","","27,78","22.22","33,33","44,44","0","","","","","48,52","50","55,56","40","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13375259745","88,95","92","84,38","76,55","88","59,38","89,4","100","96","70","","","","","56,67","66.67","55,56","55,56","50","","","","","85,56","66,67","100","90","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","664348551","82,8","88","75","65,85","66","65,63","66,4","60","76","60","","","","","58,61","55.56","66,67","66,67","37,5","","","","","77,04","83,33","77,78","70","","H","11","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801918874","76,85","76","78,13","75,45","82","65,63","65,6","73,33","64","60","","","","","46,11","22.22","55,56","66,67","25","","","","","51,67","33,33","66,67","55","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4188858336","92,6","96","87,5","80,2","92","62,5","79,2","86,67","88","60","","","","","72,5","66.67","77,78","77,78","62,5","","","","","71,11","66,67","66,67","80","","H","8","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803392487","52","70","25","36,2","52","12,5","54,8","86,67","72","0","","","","","52,22","44.44","44,44","66,67","50","","","","","40,74","16,67","55,56","50","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796924542","77,8","88","62,5","56,15","54","59,38","52,4","60","56","40","","","","","53,61","22.22","55,56","66,67","62,5","","","","","68,15","66,67","77,78","60","","H","5","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803290273","93,75","100","84,38","93,95","92","96,88","96,8","100","92","100","","","","","70","33.33","88,89","88,89","50","","","","","79,07","83,33","88,89","65","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795495034","81,85","76","90,63","92,65","94","90,63","87,2","93,33","88","80","","","","","45,83","66.67","55,56","44,44","12,5","","","","","43,52","33,33","22,22","75","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801817659","75,4","84","62,5","77,8","88","62,5","79,6","93,33","84","60","","","","","71,11","55.56","88,89","77,78","50","","","","","80,74","83,33","88,89","70","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799061740","80,2","92","62,5","79,35","76","84,38","78,4","100","76","60","","","","","87,22","77.78","100","88,89","75","","","","","77,41","83,33","88,89","60","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805484696","56,75","80","21,88","95,15","94","96,88","100","100","100","100","","","","","59,44","88.89","33,33","55,56","75","","","","","87,41","83,33","88,89","90","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805979641","80,5","80","81,25","71,45","92","40,63","74,2","80","88","50","","","","","48,89","44.44","33,33","66,67","50","","","","","48,7","66,67","44,44","35","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799545464","65,8","68","62,5","70,5","80","56,25","72","93,33","80","40","","","","","50","33.33","55,56","55,56","50","","","","","52,41","66,67","55,56","35","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13371142757","79,25","80","78,13","86,55","88","84,38","92,8","86,67","92","100","","","","","60","66.67","55,56","66,67","50","","","","","48,52","50","55,56","40","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795630014","89,05","88","90,63","84,1","86","81,25","77,4","66,67","76","90","","","","","56,11","55.56","44,44","88,89","25","","","","","64,07","66,67","55,56","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802109184","59,65","64","53,13","65,65","74","53,13","67,4","73,33","76","50","","","","","65,56","77.78","44,44","88,89","50","","","","","62,41","66,67","55,56","65","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796766109","86,65","84","90,63","75,4","84","62,5","84,2","73,33","88","90","","","","","72,78","55.56","66,67","88,89","75","","","","","68,52","66,67","88,89","50","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3805754666","86,4","94","75","69","90","37,5","80,6","86,67","84","70","","","","","53,33","33.33","44,44","77,78","50","","","","","43,52","50","55,56","25","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799635457","91,45","92","90,63","87,65","94","78,13","90,8","100","92","80","","","","","88,61","88.89","77,78","100","87,5","","","","","84,07","83,33","88,89","80","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802042633","90,25","90","90,63","86,35","96","71,88","100","100","100","100","","","","","70,56","77.78","55,56","77,78","75","","","","","71,67","83,33","66,67","65","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13372525384","82,9","84","81,25","82,75","90","71,88","81","93,33","80","70","","","","","60,83","66.67","55,56","44,44","87,5","","","","","69,63","83,33","55,56","70","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3797329491","69,55","68","71,88","85,4","84","87,5","93,6","100","84","100","","","","","45","33.33","55,56","55,56","25","","","","","61,48","66,67","77,78","40","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3800366600","70,35","86","46,88","75,45","82","65,63","80,2","60","88","90","","","","","61,39","44.44","88,89","77,78","12,5","","","","","57,41","66,67","55,56","50","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3797835657","69,2","82","50","71,6","86","50","77,2","100","88","40","","","","","36,11","22.22","44,44","44,44","25","","","","","19,63","16,67","22,22","20","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796687338","90,1","96","81,25","28,55","8","59,38","91,6","93,33","84","100","","","","","88,33","100","88,89","88,89","75","","","","","79,07","83,33","88,89","65","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13368813347","88,85","96","78,13","88,8","98","75","100","100","100","100","","","","","53,61","55.56","66,67","66,67","12,5","","","","","73,7","83,33","77,78","60","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3802334157","50,7","72","18,75","76,65","84","65,63","79,4","93,33","76","70","","","","","53,89","44.44","66,67","66,67","25","","","","","53,33","83,33","66,67","10","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801457705","39,85","56","15,63","57,05","68","40,63","51","66,67","40","50","","","","","35,56","44.44","44,44","44,44","0","","","","","24,26","16,67","11,11","45","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795349712","97,5","100","93,75","86,45","92","78,13","100","100","100","100","","","","","88,33","100","100","77,78","75","","","","","87,41","83,33","88,89","90","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796080849","71,7","82","56,25","52,25","60","40,63","73","86,67","80","50","","","","","53,89","44.44","66,67","66,67","25","","","","","35,56","33,33","33,33","40","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6433313632","81,45","92","65,63","77,55","98","46,88","57,2","73,33","88","0","","","","","68,33","66.67","66,67","100","25","","","","","87,78","83,33","100","80","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796912320","88,95","92","84,38","81,35","96","59,38","81,6","100","84","60","","","","","51,94","55.56","55,56","55,56","37,5","","","","","69,44","66,67","66,67","75","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801108073","95,1","96","93,75","77,85","86","65,63","90,2","93,33","88","90","","","","","100","100","100","100","100","","","","","68,52","66,67","88,89","50","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","100062808","84,05","88","78,13","81,35","96","59,38","59,4","73,33","56","50","","","","","61,39","77.78","55,56","55,56","62,5","","","","","52,22","50","66,67","40","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3801794217","88,85","96","78,13","82,7","92","68,75","80,8","66,67","92","80","","","","","97,78","88.89","100","100","100","","","","","87,78","83,33","100","80","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3798960536","90,2","92","87,5","92,7","92","93,75","83,2","100","88","60","","","","","97,5","100","100","100","87,5","","","","","82,78","83,33","100","65","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796710780","62,05","68","53,13","90,3","88","93,75","89,2","100","88","80","","","","","41,39","44.44","44,44","55,56","12,5","","","","","48,7","33,33","77,78","35","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3795270051","71,85","76","65,63","63,1","76","43,75","46","60","40","40","","","","","32,5","0","22,22","44,44","62,5","","","","","32,41","50","22,22","25","","D","8","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3796046195","80,4","84","75","82,75","90","71,88","87,8","100","92","70","","","","","85,83","100","88,89","88,89","62,5","","","","","91,11","83,33","100","90","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3799398262","84,05","88","78,13","76,6","86","62,5","90,8","100","92","80","","","","","58,33","66.67","55,56","44,44","75","","","","","50,56","50","66,67","35","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3803707455","","","","","","","92,4","100","96","80","","","","","","","","","","","","","","79,07","83,33","88,89","65","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
