Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,1302
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,1400
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,3467
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,2945
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,2338
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,1613
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,1899
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,3245
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,2154
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,2278
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,3077
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,1902
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,1433
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,1984
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,2231
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,2064
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,2520
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,1522
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,2845
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,2216
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,2085
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1606
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1962
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,1299
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,8923
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,1485
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1925
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,1410
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,2500
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,1638
2022-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,1726
2022-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1055
2022-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,898
2022-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,1179
2022-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,1182
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1296
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,1445
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,1315
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1062
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,1434
2022-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,1750
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1664
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,1423
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1950
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,1834
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1744
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,2105
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,1476
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,1569
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,1769
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,2511
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1873
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1219
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,1281
2022-01-01,2,Eixample,5,el Fort Pienc,20,2001,1339
2022-01-01,2,Eixample,5,el Fort Pienc,20,2002,3665
2022-01-01,2,Eixample,5,el Fort Pienc,20,2003,1167
2022-01-01,2,Eixample,5,el Fort Pienc,20,2004,1492
2022-01-01,2,Eixample,5,el Fort Pienc,20,2005,2045
2022-01-01,2,Eixample,5,el Fort Pienc,20,2006,1666
2022-01-01,2,Eixample,5,el Fort Pienc,20,2007,1254
2022-01-01,2,Eixample,5,el Fort Pienc,20,2008,1940
2022-01-01,2,Eixample,5,el Fort Pienc,20,2009,1790
2022-01-01,2,Eixample,5,el Fort Pienc,21,2010,1211
2022-01-01,2,Eixample,5,el Fort Pienc,21,2011,1097
2022-01-01,2,Eixample,5,el Fort Pienc,21,2012,1568
2022-01-01,2,Eixample,5,el Fort Pienc,21,2013,1137
2022-01-01,2,Eixample,5,el Fort Pienc,22,2014,1362
2022-01-01,2,Eixample,5,el Fort Pienc,22,2015,1574
2022-01-01,2,Eixample,5,el Fort Pienc,22,2016,1852
2022-01-01,2,Eixample,5,el Fort Pienc,22,2017,1980
2022-01-01,2,Eixample,5,el Fort Pienc,22,2018,1833
2022-01-01,2,Eixample,5,el Fort Pienc,22,2019,1990
2022-01-01,2,Eixample,5,el Fort Pienc,22,2020,1483
2022-01-01,2,Eixample,6,la Sagrada Família,23,2021,1470
2022-01-01,2,Eixample,6,la Sagrada Família,23,2022,1309
2022-01-01,2,Eixample,6,la Sagrada Família,23,2023,1069
2022-01-01,2,Eixample,6,la Sagrada Família,23,2024,1108
2022-01-01,2,Eixample,6,la Sagrada Família,24,2025,1117
2022-01-01,2,Eixample,6,la Sagrada Família,24,2026,2068
2022-01-01,2,Eixample,6,la Sagrada Família,24,2027,2114
2022-01-01,2,Eixample,6,la Sagrada Família,24,2028,2032
2022-01-01,2,Eixample,6,la Sagrada Família,24,2029,1213
2022-01-01,2,Eixample,6,la Sagrada Família,24,2030,1370
2022-01-01,2,Eixample,6,la Sagrada Família,24,2031,1036
2022-01-01,2,Eixample,6,la Sagrada Família,24,2032,1157
2022-01-01,2,Eixample,6,la Sagrada Família,25,2033,1157
2022-01-01,2,Eixample,6,la Sagrada Família,25,2034,1193
2022-01-01,2,Eixample,6,la Sagrada Família,25,2035,1279
2022-01-01,2,Eixample,6,la Sagrada Família,25,2036,1198
2022-01-01,2,Eixample,6,la Sagrada Família,25,2037,1201
2022-01-01,2,Eixample,6,la Sagrada Família,25,2038,1525
2022-01-01,2,Eixample,6,la Sagrada Família,25,2039,1756
2022-01-01,2,Eixample,6,la Sagrada Família,25,2040,1671
2022-01-01,2,Eixample,6,la Sagrada Família,26,2041,1631
2022-01-01,2,Eixample,6,la Sagrada Família,26,2042,1603
2022-01-01,2,Eixample,6,la Sagrada Família,26,2043,1461
2022-01-01,2,Eixample,6,la Sagrada Família,26,2044,1300
2022-01-01,2,Eixample,6,la Sagrada Família,26,2045,1166
2022-01-01,2,Eixample,6,la Sagrada Família,26,2046,1919
2022-01-01,2,Eixample,6,la Sagrada Família,26,2047,1967
2022-01-01,2,Eixample,6,la Sagrada Família,26,2048,1285
2022-01-01,2,Eixample,6,la Sagrada Família,27,2049,2035
2022-01-01,2,Eixample,6,la Sagrada Família,27,2050,1610
2022-01-01,2,Eixample,6,la Sagrada Família,27,2051,1857
2022-01-01,2,Eixample,6,la Sagrada Família,27,2052,1788
2022-01-01,2,Eixample,6,la Sagrada Família,27,2053,1856
2022-01-01,2,Eixample,6,la Sagrada Família,27,2054,1881
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1840
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,1499
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,1267
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,1372
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,1669
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,1673
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,1344
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,1535
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,1171
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,1300
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1813
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1766
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,1656
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,1624
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,1357
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1270
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,1674
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,1204
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,1638
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,1282
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,1261
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,1622
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,1758
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,1474
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,1490
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,1596
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,2170
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,916
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1915
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2065
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,1413
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,1404
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,1425
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,1679
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1753
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,1739
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,2269
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1759
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,1676
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,1503
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,1512
