SSTT;Comarca;Municipi;Districte codi;Naturalesa;Concert;Estudis codi;Nivell;Avaluats;Sexe;N Avaluats
BAIX LLOBREGAT;BAIX LLOBREGAT;CERVELLÓ;0806800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;20
BAIX LLOBREGAT;BAIX LLOBREGAT;CERVELLÓ;0806800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;14
BAIX LLOBREGAT;BAIX LLOBREGAT;CERVELLÓ;0806800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;CERVELLÓ;0806800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;4
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;25
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;20
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;10
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;27
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;18
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;5
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;14
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;4
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;16
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;10
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;18
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;1
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;6
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;21
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;23
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;COLLBATÓ;0806900;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;4
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;45
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;37
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;16
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;18
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;25
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;31
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;10
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;35
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;29
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;28
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;26
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;11
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;22
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;34
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;23
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;7
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;21
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;32
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;1
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;8
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;11
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;39
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;44
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;14
BAIX LLOBREGAT;BAIX LLOBREGAT;CORBERA DE LLOBREGAT;0807200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;7
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;6
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;41
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;50
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;8
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;8
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;14
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;21
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;47
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;43
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;10
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;11
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;18
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;11
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;45
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;31
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;12
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;22
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;2
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;3
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;44
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;39
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;18
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;12
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;35
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;157
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;111
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;31
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;42
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;64
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;103
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;15
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;35
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;115
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;95
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;17
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;18
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;69
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;128
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;37
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;42
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;124
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;98
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;29
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;32
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;84
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;108
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;19
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;21
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;34
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;32
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;148
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;127
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;37
BAIX LLOBREGAT;BAIX LLOBREGAT;CORNELLÀ DE LLOBREGAT;0807300;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;55
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;1
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;1
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;35
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;33
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;7
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;17
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;12
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;4
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;42
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;39
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;9
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;9
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;14
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;1
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;6
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;44
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;34
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;5
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;15
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;11
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;4
BAIX LLOBREGAT;BAIX LLOBREGAT;EL PRAT DE LLOBREGAT;0816900;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;3
